-0.2354	-10.2774	-1.0591	1990	3090
-0.1177	-10.2774	-0.7453	2000	3090
-0.2354	-10.2381	-0.9022	2010	3087
-0.1177	-10.2381	-0.9414	2020	3087
-0.1569	-10.2774	-0.9807	2030	3085
-0.1961	-10.2381	-0.9022	2040	3083
-0.1177	-10.2381	-1.0591	2050	3084
-0.1177	-10.4735	-0.9807	2060	3085
-0.1569	-10.2774	-0.9807	2070	3086
-0.1569	-10.2774	-0.9807	2080	3086
-0.1177	-10.2381	-0.9414	2090	3076
-0.1177	-10.2774	-0.9807	2100	3083
-0.1177	-10.2381	-0.9414	2110	3086
-0.1569	-10.2381	-1.0591	2120	3087
-0.1569	-10.2381	-0.9807	2130	3082
-0.1177	-10.2381	-0.9022	2140	3084
-0.1177	-10.3558	-1.0983	2150	3086
-0.1569	-10.2774	-0.9414	2160	3086
-0.0785	-10.2381	-0.7845	2170	3085
-0.0785	-10.2774	-1.0199	2180	3088
-0.1961	-10.2774	-0.9414	2190	3086
-0.1177	-10.2381	-0.9414	2200	3085
-0.0785	-10.1597	-0.9807	2210	3086
-0.1569	-10.2381	-0.9022	2220	3086
-0.1177	-10.2774	-0.9022	2230	3088
-0.1177	-10.042	-0.9022	2240	3086
-0.1177	-10.1989	-0.9022	2250	3086
-0.1177	-10.3558	-0.6669	2260	3085
-0.1177	-10.3166	-0.863	2270	3087
-0.0785	-10.1989	-0.9807	2280	3084
-0.0785	-10.3166	-0.9807	2290	3083
-0.1569	-10.2774	-0.9807	2300	3086
-0.1177	-10.2774	-0.863	2310	3086
-0.1961	-10.2774	-0.9414	2320	3086
-0.1569	-10.2381	-1.0199	2330	3086
-0.2354	-10.2774	-0.863	2340	3086
-0.1961	-10.1597	-1.2553	2350	3086
-0.1569	-10.2774	-0.9414	2360	3084
0	-10.2381	-0.9022	2370	3084
-0.1177	-10.2381	-0.9807	2380	3088
-0.1961	-10.3166	-0.9807	2390	3086
-0.1569	-10.2774	-0.9414	2400	3086
-0.1177	-10.2774	-0.9807	2410	3086
-0.1177	-10.2774	-1.0199	2420	3086
-0.1177	-10.2381	-0.9022	2430	3087
-0.2746	-10.2381	-0.9022	2440	3086
-0.1177	-10.2774	-0.9414	2450	3086
-0.2746	-10.1989	-0.7845	2460	3086
-0.1569	-10.2774	-0.9414	2470	3085
-0.1569	-10.1989	-0.9414	2480	3086
-0.1177	-10.2774	-0.9807	2490	3086
-0.1569	-10.2381	-0.9414	2500	3085
-0.0392	-10.2774	-0.9807	2510	3085
-0.1177	-10.1989	-0.863	2520	3085
0.0392	-10.1597	-0.7845	2530	3086
-0.1569	-10.2774	-0.9807	2540	3086
-0.2746	-10.1989	-0.8238	2550	3086
-0.1177	-10.1989	-0.9807	2560	3086
-0.1569	-10.2774	-0.9414	2570	3086
-0.0785	-10.2381	-0.9807	2580	3086
-0.1177	-10.3166	-0.9414	2590	3086
-0.0392	-10.2381	-0.9414	2600	3085
-0.1177	-10.2381	-1.0199	2610	3085
-0.1961	-10.2381	-1.216	2620	3084
-0.1569	-10.2381	-0.9807	2630	3087
0.0392	-10.4735	-1.0199	2640	3085
-0.0785	-10.3166	-0.9807	2650	3084
-0.1569	-10.3166	-1.0199	2660	3085
-0.0785	-10.2774	-0.9807	2670	3086
-0.1177	-10.2381	-0.9807	2680	3087
-0.1177	-10.2381	-0.9414	2690	3085
-0.1569	-10.1989	-0.9807	2700	3085
-0.1569	-10.4343	-0.9414	2710	3086
-0.1961	-10.1597	-0.9022	2720	3085
-0.1177	-10.1205	-0.9022	2730	3086
-0.1569	-10.2381	-0.9414	2740	3086
-0.1177	-10.2381	-0.9414	2750	3086
-0.1177	-10.2774	-0.9807	2760	3085
-0.1177	-10.2381	-0.9022	2770	3086
-0.1569	-10.3166	-0.9022	2780	3086
-0.1569	-10.2774	-1.0199	2790	3085
-0.1569	-10.1989	-0.9807	2800	3084
-0.1177	-10.2774	-0.9807	2810	3058
-0.1961	-10.3558	-0.863	2820	3083
-0.1177	-10.2774	-0.9414	2830	3057
-0.0392	-10.1989	-0.9414	2840	3080
-0.1177	-10.3166	-0.9807	2850	3081
-0.0785	-10.2381	-0.9414	2860	3084
-0.1569	-10.5127	-1.0199	2870	3084
-0.1177	-10.2774	-0.9807	2880	3082
-0.1177	-10.3166	-0.9414	2890	3085
-0.1569	-10.2381	-1.0199	2900	3085
-0.1177	-10.2381	-0.9807	2910	3084
-0.1177	-10.2774	-0.9807	2920	3085
-0.0785	-10.2774	-0.9414	2930	3087
-0.1177	-10.1989	-1.0199	2940	3084
-0.1177	-10.2774	-0.9022	2950	3085
-0.1569	-10.0812	-0.7061	2960	3085
-0.1569	-10.2381	-0.9807	2970	3085
-0.1569	-10.3166	-0.9414	2980	3085
-0.1569	-10.2774	-0.9414	2990	3090
-0.1177	-10.2381	-0.9807	3000	3093
-0.1177	-10.2381	-0.9022	3010	3086
-0.1177	-10.2774	-0.9807	3020	3087
-0.1569	-10.1989	-0.9807	3030	3085
-0.1569	-10.2381	-0.9807	3040	3084
-0.1569	-10.3166	-1.0199	3050	3084
-0.0392	-10.2774	-0.9807	3060	3086
-0.0785	-10.2381	-1.0983	3070	3085
-0.1177	-10.2381	-0.9022	3080	3086
-0.0785	-10.2381	-0.9022	3090	3077
-0.1177	-10.3166	-0.9022	3100	3085
-0.1177	-10.2381	-1.0199	3110	3085
-0.1177	-10.2774	-0.9414	3120	3087
-0.1569	-10.2774	-0.9022	3130	3085
-0.1961	-10.4735	-0.9414	3140	3084
-0.1569	-10.1989	-0.9414	3150	3085
-0.1177	-10.3166	-1.0983	3160	3086
-0.1569	-10.2774	-0.9414	3170	3086
-0.1961	-10.2774	-0.9414	3180	3087
-0.1177	-10.1989	-0.9414	3190	3085
-0.0785	-10.2774	-1.0199	3200	3085
-0.1961	-10.2381	-1.0199	3210	3085
-0.1569	-10.2381	-0.9414	3220	3086
-0.1569	-10.2774	-1.0199	3230	3086
-0.0785	-10.2774	-0.9807	3240	3086
-0.0785	-10.1989	-0.9414	3250	3085
-0.1569	-10.2381	-0.9414	3260	3085
-0.0392	-10.1989	-1.0199	3270	3085
-0.1177	-10.2381	-0.9807	3280	3085
-0.1569	-10.1989	-0.9807	3290	3085
-0.1177	-10.1989	-0.9414	3300	3086
-0.1961	-10.1989	-0.9807	3310	3085
0	-10.2381	-1.0591	3320	3086
-0.1569	-10.2774	-1.0199	3330	3088
-0.0785	-10.1597	-0.8238	3340	3086
-0.1569	-10.2381	-0.9022	3350	3086
-0.1569	-10.2381	-1.0199	3360	3086
-0.0785	-10.2381	-0.9414	3370	3086
-0.1569	-10.2381	-1.0199	3380	3085
-0.1569	-10.2774	-1.0591	3390	3086
-0.0785	-10.2774	-0.9414	3400	3083
-0.1177	-10.2381	-0.9022	3410	3086
-0.1569	-10.2381	-0.9807	3420	3086
0.0392	-10.1597	-0.7845	3430	3088
-0.1569	-10.2381	-1.0199	3440	3085
-0.2746	-10.2774	-0.9414	3450	3085
-0.1961	-10.1989	-0.9807	3460	3084
-0.0785	-10.3166	-1.0591	3470	3085
-0.1177	-10.1989	-0.9807	3480	3086
-0.0785	-10.2381	-1.0591	3490	3086
-0.1177	-10.2381	-0.9414	3500	3086
-0.1177	-10.2774	-0.9807	3510	3084
0.1177	-10.552	-0.7845	3520	3086
-0.1177	-10.2381	-0.9807	3530	3086
-0.1569	-10.1597	-0.9414	3540	3086
-0.1569	-10.1989	-0.9022	3550	3086
-0.1569	-10.1989	-0.9807	3560	3086
-0.0785	-10.2381	-0.9414	3570	3086
-0.1961	-10.1597	-0.9807	3580	3086
-0.1177	-10.3166	-0.9414	3590	3086
-0.1569	-10.2381	-0.9414	3600	3085
0.1569	-10.4343	-0.9022	3610	3086
-0.1177	-10.3166	-0.9022	3620	3086
-0.1177	-10.1597	-0.7453	3630	3087
-0.1569	-10.1989	-0.9414	3640	3085
-0.1961	-10.2774	-0.9414	3650	3086
-0.1177	-10.2774	-1.0199	3660	3084
-0.1177	-10.2774	-0.9414	3670	3086
-0.1961	-10.2774	-0.9022	3680	3087
-0.1177	-10.2381	-0.863	3690	3086
0.0785	-10.1989	-0.6669	3700	3085
-0.1569	-10.1989	-0.863	3710	3086
-0.0392	-10.395	-0.863	3720	3085
-0.1569	-10.2774	-0.9807	3730	3086
-0.1961	-10.1989	-0.9414	3740	3086
-0.0785	-9.9636	-1.1376	3750	3086
-0.1961	-10.1989	-0.9807	3760	3058
-0.0785	-10.3166	-0.9414	3770	3082
-0.1569	-10.2381	-0.9414	3780	3084
-0.1177	-10.2774	-0.9414	3790	3086
-0.1961	-10.2774	-0.9414	3800	3086
-0.1177	-10.2774	-0.9414	3810	3058
-0.0785	-10.2774	-0.9022	3820	3083
-0.1177	-10.1989	-1.0199	3830	3087
-0.0785	-10.3166	-0.863	3840	3084
-0.1177	-10.2774	-0.9807	3850	3084
-0.2354	-10.1597	-1.0983	3860	3083
-0.0785	-10.2774	-0.9414	3870	3085
-0.0785	-10.2381	-0.9022	3880	3085
-0.0785	-10.3166	-0.9807	3890	3085
-0.0392	-10.2774	-0.9807	3900	3085
-0.1569	-10.2381	-0.9414	3910	3084
-0.1177	-10.1989	-0.9414	3920	3083
-0.1569	-10.3558	-0.863	3930	3087
-0.0785	-10.3166	-1.0199	3940	3085
-0.3138	-10.3166	-1.216	3950	3084
-0.1177	-10.2381	-0.9414	3960	3086
-0.1569	-10.1597	-1.0199	3970	3085
-0.1177	-10.3166	-0.9414	3980	3086
-0.1177	-10.2381	-0.8238	3990	3091
-0.1177	-10.2381	-1.0199	4000	3091
-0.0785	-10.1989	-1.0199	4010	3085
-0.1177	-10.1989	-1.0199	4020	3087
-0.1569	-10.2381	-0.9414	4030	3086
-0.1961	-10.3558	-1.2945	4040	3084
-0.1961	-10.2381	-1.0199	4050	3084
-0.0785	-10.1989	-0.9414	4060	3085
-0.1177	-10.2774	-0.9807	4070	3086
-0.1177	-10.2381	-0.9022	4080	3086
-0.1569	-10.3166	-0.9022	4090	3077
-0.1177	-10.2381	-0.9022	4100	3086
-0.1961	-10.2381	-0.9414	4110	3086
-0.1569	-10.2381	-0.9022	4120	3087
0	-10.4735	-0.8238	4130	3086
-0.1177	-10.2381	-0.9414	4140	3087
-0.1961	-10.2381	-0.863	4150	3086
-0.1569	-10.2774	-0.9807	4160	3086
-0.1177	-10.3166	-0.9414	4170	3086
-0.1569	-10.2774	-0.9414	4180	3085
-0.1177	-10.1989	-1.0591	4190	3086
-0.1177	-10.2774	-0.9414	4200	3085
-0.0785	-10.3166	-0.9807	4210	3086
-0.0785	-10.1989	-1.2553	4220	3086
-0.0785	-10.2381	-0.9807	4230	3087
-0.0785	-10.395	-1.0199	4240	3085
-0.1177	-10.2381	-0.9414	4250	3085
-0.1177	-10.1597	-0.9414	4260	3085
-0.1569	-10.2381	-0.8238	4270	3086
-0.1569	-10.2381	-0.9414	4280	3086
-0.1569	-10.2774	-0.9414	4290	3086
-0.1177	-10.1989	-1.0199	4300	3085
-0.1177	-10.2774	-0.863	4310	3086
-0.1177	-10.2381	-0.9807	4320	3086
-0.0392	-10.2774	-0.9022	4330	3086
-0.1177	-10.2774	-1.0199	4340	3085
-0.1177	-10.1597	-1.0199	4350	3086
-0.1177	-10.2774	-0.9807	4360	3086
-0.1961	-10.2381	-1.0591	4370	3086
-0.1569	-10.2774	-0.9022	4380	3085
-0.1961	-10.2381	-0.9022	4390	3086
-0.0392	-10.2774	-0.9807	4400	3085
-0.1569	-10.2774	-0.9022	4410	3086
-0.0392	-10.552	-0.7845	4420	3086
-0.1177	-10.2381	-0.9414	4430	3086
-0.1961	-10.2381	-0.9022	4440	3083
-0.1177	-10.1989	-0.9807	4450	3085
-0.1961	-10.2381	-0.9022	4460	3085
-0.1569	-10.2774	-0.9807	4470	3086
-0.1177	-10.2381	-1.0199	4480	3086
-0.1177	-10.2381	-0.9807	4490	3085
-0.0785	-10.2381	-0.9807	4500	3085
-0.2354	-10.395	-0.9414	4510	3085
-0.1569	-10.2381	-0.9414	4520	3086
-0.0392	-10.2774	-0.9022	4530	3086
-0.0785	-10.2774	-0.9414	4540	3086
-0.1961	-10.2381	-0.9807	4550	3085
-0.1177	-10.2381	-0.9022	4560	3086
-0.1569	-10.2381	-0.9414	4570	3085
-0.1569	-10.2381	-0.9022	4580	3086
-0.1177	-10.2381	-0.9022	4590	3085
-0.1569	-10.2381	-0.9022	4600	3085
-0.1569	-10.2774	-0.9807	4610	3086
-0.1569	-10.3166	-0.9414	4620	3086
-0.0785	-10.2381	-1.0199	4630	3088
-0.1177	-10.1989	-0.9022	4640	3085
-0.1961	-10.3558	-0.9022	4650	3086
-0.1961	-10.1989	-0.9807	4660	3086
-0.1569	-10.2381	-0.9414	4670	3085
-0.1177	-10.2381	-0.9022	4680	3087
-0.0785	-10.2774	-0.9807	4690	3086
-0.1961	-10.2381	-0.9807	4700	3058
-0.1961	-10.2774	-0.9414	4710	3083
-0.1177	-10.1989	-0.9807	4720	3085
-0.1569	-10.2381	-0.9414	4730	3086
-0.2746	-10.2381	-1.0591	4740	3086
-0.1569	-10.2381	-0.9807	4750	3085
-0.1961	-10.3166	-0.7845	4760	3086
-0.1961	-10.2381	-0.9807	4770	3086
-0.0785	-10.2381	-0.863	4780	3085
-0.1569	-10.2381	-0.9807	4790	3086
-0.1961	-10.2381	-0.9022	4800	3086
-0.1177	-10.2774	-0.9022	4810	3060
-0.1961	-10.2381	-0.9414	4820	3084
-0.1569	-10.1597	-0.863	4830	3087
-0.0785	-10.2381	-0.9414	4840	3084
-0.1569	-10.2381	-0.9414	4850	3084
-0.1177	-10.2774	-0.9414	4860	3084
-0.0785	-10.2774	-0.9414	4870	3084
-0.1961	-10.1989	-1.0199	4880	3085
-0.0785	-10.2774	-0.9807	4890	3084
-0.1569	-10.2381	-0.9807	4900	3086
-0.1177	-10.2381	-0.9807	4910	3085
-0.1177	-10.2381	-0.9022	4920	3085
-0.1177	-10.2774	-1.0591	4930	3087
0.0392	-10.3166	-1.0591	4940	3085
-0.1177	-10.2381	-0.9022	4950	3085
-0.1177	-10.2381	-0.9414	4960	3083
-0.1569	-10.2774	-0.9414	4970	3085
-0.1569	-10.2774	-1.0199	4980	3085
-0.1177	-10.2381	-0.9414	4990	3092
-0.1177	-10.2774	-0.9022	5000	3090
-0.0785	-10.4343	-0.9022	5010	3084
-0.1569	-10.1989	-0.9414	5020	3086
-0.1177	-10.0812	-0.9414	5030	3086
-0.0785	-10.2381	-0.9807	5040	3085
-0.1961	-10.2774	-0.9022	5050	3085
-0.1961	-10.2774	-0.9414	5060	3086
-0.1177	-10.2774	-0.9022	5070	3086
-0.1177	-10.1989	-0.9807	5080	3086
-0.1177	-10.2774	-0.9022	5090	3077
0	-10.2381	-1.0199	5100	3081
-0.1569	-10.3166	-0.9807	5110	3072
-0.1177	-10.042	-0.9022	5120	3078
-0.1177	-10.2381	-0.9022	5130	3084
-0.1569	-10.1989	-0.9022	5140	3085
-0.1177	-10.2381	-0.9807	5150	3086
-0.1177	-10.2774	-0.9022	5160	3086
-0.1569	-10.2381	-0.9022	5170	3087
-0.1177	-10.2774	-0.9414	5180	3087
-0.1569	-10.2774	-0.9807	5190	3086
-0.1961	-10.2774	-0.9807	5200	3086
0.0392	-10.2381	-0.7845	5210	3086
-0.1177	-10.2381	-0.9807	5220	3083
-0.1569	-10.2774	-0.9022	5230	3087
-0.1961	-10.3166	-0.9022	5240	3084
-0.1177	-10.2774	-0.9414	5250	3086
-0.0392	-10.2774	-0.9807	5260	3086
-0.0785	-10.2381	-0.9022	5270	3086
-0.0785	-10.1989	-0.9807	5280	3086
-0.1961	-10.2774	-1.0199	5290	3086
-0.0785	-10.1205	-0.9414	5300	3085
-0.1569	-10.2381	-0.9022	5310	3086
-0.0785	-10.395	-0.9022	5320	3086
-0.1177	-10.2381	-0.9414	5330	3086
-0.0785	-10.3558	-0.9807	5340	3086
-0.0785	-10.2381	-0.9414	5350	3086
-0.1177	-10.1989	-0.9807	5360	3086
-0.0785	-10.2381	-0.9807	5370	3086
-0.1569	-10.1597	-0.9414	5380	3086
-0.1177	-10.2381	-1.0199	5390	3085
-0.1569	-10.2381	-0.9022	5400	3086
-0.1569	-10.1597	-0.9414	5410	3086
-0.1961	-10.2381	-0.9414	5420	3086
-0.1177	-10.395	-0.863	5430	3086
-0.1569	-10.2381	-0.9414	5440	3085
-0.0392	-10.2381	-0.863	5450	3086
-0.1177	-10.2774	-0.9414	5460	3086
-0.2354	-10.1989	-0.9414	5470	3085
-0.1961	-10.2774	-1.0591	5480	3084
-0.1569	-10.1989	-0.9414	5490	3086
-0.1569	-10.2381	-0.9807	5500	3087
-0.1177	-10.1597	-0.9414	5510	3083
-0.1177	-10.1989	-0.9414	5520	3086
-0.0392	-10.2381	-0.9807	5530	3086
-0.0785	-10.2774	-0.9807	5540	3085
-0.1569	-10.1989	-0.863	5550	3086
-0.0785	-10.2381	-0.9022	5560	3086
-0.1961	-10.2774	-1.0591	5570	3086
-0.1177	-10.2381	-1.0199	5580	3086
-0.1177	-10.2381	-0.9807	5590	3086
-0.1569	-10.1989	-0.9807	5600	3085
-0.1177	-10.2381	-1.0199	5610	3085
-0.1177	-10.1989	-0.9807	5620	3086
-0.1177	-10.1989	-1.0199	5630	3088
-0.1961	-10.1989	-0.863	5640	3051
-0.1569	-10.2381	-0.9414	5650	3082
-0.0392	-10.2774	-1.1376	5660	3085
-0.1177	-10.2774	-0.863	5670	3085
-0.0392	-10.2774	-0.9807	5680	3087
-0.0785	-10.2381	-1.0591	5690	3085
-0.1961	-10.2381	-0.9414	5700	3085
-0.1177	-10.2774	-0.9414	5710	3085
-0.1569	-10.2774	-0.9414	5720	3086
-0.1177	-10.1989	-0.9807	5730	3086
-0.1569	-10.1989	-0.9414	5740	3084
-0.1569	-10.1989	-0.9414	5750	3086
-0.1177	-10.2774	-0.9022	5760	3086
-0.1177	-10.2381	-0.9022	5770	3086
-0.0785	-10.2381	-0.9414	5780	3086
-0.1569	-10.2381	-0.9414	5790	3086
-0.1961	-10.2774	-0.9414	5800	3086
-0.0785	-10.2774	-1.0199	5810	3058
-0.3138	-10.1597	-1.1376	5820	3083
-0.0392	-10.3166	-0.9807	5830	3085
-0.1569	-10.4343	-0.9022	5840	3083
-0.1569	-10.2774	-0.9022	5850	3084
-0.0785	-10.2774	-0.8238	5860	3083
-0.1569	-10.2381	-0.9807	5870	3085
-0.1177	-10.2774	-0.9022	5880	3085
-0.1177	-10.2381	-0.9807	5890	3085
-0.1961	-10.2381	-0.9414	5900	3085
-0.1569	-10.1989	-0.8238	5910	3084
